,A,B-1,B-2,C-1,C-2,D,E,F,G,H-1,H-2
GTEX-1C6VS-1226-SM-79OO2,1.95485853689616,-0.356317885594541,0.11939014895654,0.648496808215936,-1.73042447518159,0.815086881894724,0.00887553562679043,-0.546566153055335,0.556676917895394,-2.81911097457999,2.79040908435927
GTEX-1C6WA-0726-SM-7IGQ5,1.47342660889436,-0.494587531427273,1.07896074178786,-0.0279229864076104,-1.51818981350792,0.0146307244417341,0.735581410570624,-1.21510080030545,0.994908865147832,-3.06350273755162,2.9873575144427
GTEX-1CAMQ-1026-SM-7EPIC,-1.21839460560345,-0.962408281732392,0.622221066236725,0.161620157268524,-1.92843144204502,0.212764657514091,-0.788192992320032,-5.61967772699495e-05,-0.375850449315831,-2.93706276376967,2.76140992368413
GTEX-1CAV2-0626-SM-7P8QE,0.273689189954205,-0.688046268776311,0.669781293074584,0.10413814836129,1.05532992798309,-0.770874685921042,-1.79309371521634,-0.366312545481487,0.0932022141193051,5.55540849320607,-6.77362618271637
GTEX-1CB4F-0926-SM-7DHMJ,1.13199974032576,-0.0942556929463792,0.208937573895147,0.259916854374388,4.38362352877709,0.463242695431838,0.0467410077501562,1.22739904944459,-0.302278631243636,1.55059240934447,2.64599707719031
GTEX-1CB4I-2126-SM-793AG,0.480881841740707,0.808054309971966,-0.638838111565516,-0.868072382170331,1.54286074435378,-0.849459878557301,-0.49573150435601,0.146603967683758,-0.363581012043035,-3.31783286875174,2.60096715974069
GTEX-1CB4J-1726-SM-79OOL,-0.738408553680783,-0.468121588285894,0.306203221979818,-1.04596371193618,1.45386211669534,0.823175340028389,-1.53326216986683,-0.848438071698065,-1.08833801051194,-3.95988391128963,2.79271703715286
GTEX-1E1VI-0926-SM-7P8T3,1.79985524593122,0.0334049145476169,0.351218189867384,1.17346970876495,-0.136205096313967,-0.696918535181787,0.942452736833593,0.0911517105282479,-0.0951080607916904,-2.9013377602323,2.92835461409913
GTEX-1E2YA-0926-SM-7MXUK,-0.159157899576399,-0.124981652128919,1.38885998290189,0.802443716503782,-0.203747780893145,0.934622041673746,0.450239210644656,-0.0580699116488898,0.768764487597348,-3.21125236271465,3.27694880094163
GTEX-1EKGG-1326-SM-7MXUM,-0.660228294896596,-0.876965812578863,0.912599051592368,-0.1920215948158,-1.11220783044118,0.780241126870716,0.485772034687188,-0.168635066581421,-0.690156754502347,-3.04362420088312,3.3298986234407
GTEX-1EMGI-1426-SM-7IGNQ,-0.67210855946418,-0.48399875237975,0.957484167346182,0.9091358192545,-0.643483029921664,-0.217888019999851,0.634655328117739,-1.101716081508,-0.293960669744761,-3.7988265165874,3.08297188803023
GTEX-1EN7A-0826-SM-7MKFV,-0.937705061432417,-0.646174269889295,0.542057459743146,0.170731919278922,1.78275014938927,1.53568333316618,-0.0717700176996867,-1.547149345657,0.778893076506182,-3.87165784585592,2.90715719425669
GTEX-1EWIQ-0926-SM-7RHG7,0.129948199895953,-0.81443746390038,1.0484374614612,1.09913123355556,-1.45920062077138,-0.931171924362106,-0.137996961884506,0.259657877317508,-0.132951847194469,7.29754094169689,-6.80883022357653
GTEX-1EX96-0226-SM-7RHHR,0.195425595713312,-0.667460822229866,0.659043278577117,0.330934525945462,-0.352846353908476,-0.842647999851518,0.581834708154441,0.611932245159708,-0.419351832923069,-4.28510654060062,2.95860762842727
GTEX-1F48J-0826-SM-9WPOD,0.553458303011124,-0.197935614388063,-0.175083756357191,-0.722374162101951,1.81556854268667,0.362552607989541,-0.961326660180239,0.0615460231756098,-0.222418570862135,7.17206318927845,-6.18590440003411
GTEX-1F5PK-0526-SM-7MXUA,1.1493519964551,0.428737978974797,-0.606094070553415,-0.965412411450047,-0.475915663325172,0.5938011159281,-0.819128006217641,-0.518281539572452,-0.0822389909789862,-2.70675594077999,2.93211633223798
GTEX-1F6I4-1026-SM-7P8PS,-0.0691567370013587,-0.608724360893406,0.428069645264571,0.585863129503239,-1.04016794609131,-0.848983697625568,-0.248206802150529,0.38159577581942,1.13644889985437,-3.42908979397844,3.16793072703008
GTEX-1F6RS-0826-SM-7P8T9,-0.0409455625027027,-0.699502719765422,-0.266475635822991,-0.215689254231997,-0.76550481848891,-0.685065920349055,-0.22949873385591,0.346212965337451,-0.919275343966083,6.75209831173936,-6.49710563273174
GTEX-1F75B-1026-SM-9JGFS,-0.131926032831039,0.105041770841341,0.184186770868431,0.128590789731048,0.804118673303409,1.51252270261833,0.728970865598867,-1.51547212622972,-0.694465888661951,-1.9868695909172,2.99445464090081
GTEX-1F75W-0626-SM-7PC13,-0.488709053746465,-1.06729710260879,0.581893242664375,0.964310026927877,-1.90262408538364,-0.85297679918936,-1.44053994255495,0.210069546268873,-0.2633919806787,-4.01629278363485,3.37960666635772
GTEX-1F7RK-0826-SM-7SB8V,-0.846306249705951,-1.51770191654385,-0.213937368965197,0.0128631211363064,0.173710355485595,-0.905121427132182,-0.646043561082459,-1.29532732590737,-0.961306154052504,7.07585432813048,-6.98239156967099
GTEX-1F88F-0926-SM-7RHH8,-0.827959840498901,-0.591672576191429,1.21600615251809,0.910692982206915,0.506158923655311,-0.909126397022018,0.0967708737961673,0.475017929915323,-0.41038026186018,6.95644150115604,-6.45332358268131
GTEX-1FIGZ-0326-SM-7RHGT,2.35682114533283,0.142102761506642,-0.459262550678167,-0.596569664832939,0.22078525981363,0.974955584060256,0.817613671780595,-0.0911636107130164,-1.08539727566282,-2.31153959012959,2.96661951969487
GTEX-1GF9V-1026-SM-9KNW3,-0.599418328187056,-0.679598322328762,0.584251967339319,1.13975565268041,-0.631055414743616,-0.876660554063776,-0.852583380336353,-0.232015945608322,-0.501289942370025,-3.48598282610934,3.20025884465523
GTEX-1GF9X-0326-SM-7P8R9,-0.725382652713125,0.0774388450329986,-0.593858598492553,0.181679126983565,-1.35241873769544,-0.621467105685689,-0.118793873089504,-0.0500564228806718,-0.560315268532479,6.71783996361532,-6.27612310688907
GTEX-1GL5R-0526-SM-9WPOQ,1.68526106031428,0.747358437258112,-0.347587065333435,-0.439084714471598,0.685527301064522,0.291402489079017,0.995644899683517,-0.275376126423424,-0.494252216066669,-2.30835863316079,2.88368771521711
GTEX-1GMR2-0126-SM-9JGHC,-1.05489430167513,0.616402591755016,-0.619905400313548,0.265762131332451,-0.485838399444454,0.0586330314038121,-0.924950407032714,-1.85182642627251,-0.0986543533948735,-4.97271608306671,2.86983152091702
GTEX-1GMR3-0226-SM-7RHIB,-0.945994041040449,-0.218881414759436,0.375794689113106,0.693117667889988,-0.413398799541207,-0.592449236220334,-0.0368677170372555,0.340679825937793,0.647886532845601,-4.19759620590344,3.1740541028034
GTEX-1GMR8-1426-SM-7RHHL,0.649211599863902,-0.499790928065108,-0.0107817110208558,-0.366798813595857,-1.72342739848482,-0.682658432251019,-0.128779758307737,0.0191690521684751,-0.475961575332551,6.24449512082985,-6.42784850463385
GTEX-1GMRU-1426-SM-9WPPL,2.17296268745236,-0.542644617407713,0.233556105908302,0.531806402668642,-0.805571600728896,-0.198466769919693,-0.0759077024405331,-0.799697299077833,0.786735141102543,-1.73628116802816,3.2359150025374
GTEX-1GN1U-1026-SM-9WYUP,-0.630591567175574,-1.02613609908723,-0.203440972438687,0.386294663928718,4.20486591657089,-0.925720739074854,-0.787366321318345,0.231964943564262,-0.181170304143603,7.13128580884277,-6.38357800860266
GTEX-1GN1W-1026-SM-9OSW2,2.01598107884224,0.369770536377264,-0.406098197935893,-0.646127301280553,1.56918178639424,1.10765485420604,-0.188474627785136,-1.68097896092082,-0.557489720391654,6.73175762145655,-7.00036937687655
GTEX-1GN2E-1526-SM-7P8TD,0.64126508829416,-0.534661937474215,0.367152026468912,0.0755532458186674,-0.342223717479401,-0.0803532154317411,-1.96563753935236,0.119623757231057,0.679170563131327,-3.65219219157589,2.9196289752888
GTEX-1GN73-1026-SM-9KNV9,0.0606580339864236,-0.344209597680909,0.783578532971293,0.931615820347026,-1.63834128715152,-0.891709103845814,-0.160289988622141,-0.297243832574027,-0.502937233979529,-3.896002950652,2.96359173732799
GTEX-1GPI7-1526-SM-9JGG8,0.46412719929681,0.875409231455548,-0.281287863814485,-0.0488000468903788,3.69663396984862,0.469114161707813,0.0620628570894635,-0.459408321456578,-0.099806491423941,-2.04425306832157,3.11463030996524
GTEX-1GTWX-0626-SM-9WYU1,-0.247909444408519,-0.802172393799773,0.12218546244428,0.550346165318422,-1.76581745611998,-0.306028301406258,-0.233388696907098,0.219306734058337,-0.588764214390741,-3.44975675205576,2.76389163256461
GTEX-1GZ2Q-0726-SM-9KNVV,-0.0615360667840448,-0.883017356574533,0.76537923009216,-0.170398073861655,-1.34993030793802,-0.756520770612013,1.37805451484827,0.101165132571326,1.06165614490277,-3.37584870418156,3.34936096456522
GTEX-1GZ4H-0426-SM-7MXV5,-0.978839160613241,0.608719888564512,-0.635446480433398,0.65554738302912,-0.919172175351541,0.751902432693628,0.176551905310758,-0.535281715682022,0.594250421568542,6.39660281973283,-6.36443206623696
GTEX-1GZ4I-0726-SM-9QEHL,-0.771066270803752,-0.308759376681176,-0.0412148165756911,0.401076491860159,4.3320932421348,-1.04771417571295,0.142522117089756,-0.73080733159344,0.696647966778239,-4.32758062018384,2.89687066773187
GTEX-1GZHY-0826-SM-9OSXT,0.490415744046504,-0.914813537919564,0.321924769539854,0.934145840428832,-1.34486198226089,0.638867627370426,-1.89044821452976,-1.51131305895822,-0.346116602086668,5.76719205623946,-6.77073410894214
GTEX-1H11D-0726-SM-9OSWA,1.53406649649897,0.42393217758738,-0.319630084854174,-0.90239028393352,3.29441760591692,0.574042846960759,0.829351149612768,-1.30098979012399,0.438421889437674,-3.50527470656122,2.85467092593945
GTEX-1H1CY-0626-SM-9KNVE,0.0563642036543517,-0.783244494782764,0.774847922446773,0.709894960338278,-0.215005180420695,-0.838370321766278,-0.885388729314841,-0.0346634360373548,0.42631402633304,6.63108467972583,-6.79304657877968
GTEX-1H1DG-1026-SM-9MQJS,0.264586331629391,-0.162517963105541,0.152342052227675,0.0828441615537585,-1.2667848358272,-1.11432120618177,-0.0353071860967839,1.08161840610908,0.286173757782734,-1.99445950057868,3.02334407868676
GTEX-1H1E6-0726-SM-9WPQ4,-0.82917106555575,0.750373164313671,-0.439709000435617,0.125004999921522,-0.872499328144245,0.278883308545096,0.341054902850342,-0.366176522673105,0.335434704400105,-2.62346544614744,2.94310667655142
GTEX-1H1ZS-0826-SM-A9SMD,0.861558998092797,-0.373725995013143,-0.0943301358048481,-1.27455647895612,2.29293118528625,-0.827798744105577,-2.08183006877461,0.521394669600962,-0.0337065014792845,-2.87054560706995,2.67764909907637
GTEX-1H23P-1026-SM-9QEHQ,-0.546754523405227,-0.489297414107596,0.335831989275876,-0.586782339881015,-1.95403465292192,-0.962587232272877,-1.54095005662234,-1.01470856842111,0.492271896570464,-3.51608409347815,2.74423579633195
GTEX-1H2FU-1226-SM-9KNVY,0.467429497970116,-0.26254311483687,-0.26583297091269,-0.303559359990135,-1.93304345809787,-0.429238182840097,-1.21160440605917,-0.10660315355321,-0.190335024368784,7.65050700543251,-6.69888643392568
GTEX-1H3O1-0326-SM-9WPO8,0.793231151368703,-0.695846970667976,0.120907354460821,0.285354469214225,-0.583672020914918,0.6099498573563,-1.63622885268285,-0.460019441984351,-0.499782710865782,-2.12589877391522,3.03543632039925
GTEX-1H3VY-1426-SM-9WPOB,-0.210392084093476,0.640425717345648,-0.174974478455198,-0.875444568081493,1.40932704941065,0.430722009270604,1.07173565204437,-0.378879476069079,0.630857621861047,-2.6810230861301,2.91003584190252
GTEX-1HB9E-0726-SM-AHZ4L,-0.689003078193768,0.328457317923078,0.324074528316696,-0.752609846162988,-0.547390340926339,1.0640954616951,0.222764933885341,-0.652197489331651,0.279558997274935,-2.35125101238299,3.17194131168273
GTEX-1HBPH-1326-SM-9WYSN,-0.293569550452337,-0.857259021503665,0.160323189094213,1.30906422853147,-1.38105929139925,-0.302912323873708,-0.104571626410319,0.342012577262661,-0.513581340580262,6.13836930730131,-6.20521680425269
GTEX-1HBPM-0826-SM-9WYSP,-0.533631041348852,-0.735252096420048,-0.105807109146544,-0.292701950094294,-3.485093371986,-0.751415588312813,0.0720437551959588,0.214421758328525,-0.227578923312913,7.03048012489858,-6.92942549710088
GTEX-1HCU7-0926-SM-A96TK,-0.407539907618179,-0.609570157136712,0.370396294985305,-0.659606167481606,1.92834790175525,-0.617078811530254,1.14642817034387,-1.17083753858421,0.117804355530839,-4.52076368922623,2.76067072295567
GTEX-1HCUA-0226-SM-A8N88,0.0935922953997725,0.765448942891117,-0.714922507968159,0.157672716110354,-0.493433414655425,1.5733505756558,0.245497898076425,-1.60832236272981,0.600711027987319,6.51077922802979,-5.68668490185327
GTEX-1HCVE-0626-SM-A9SL2,0.124052043184598,-0.84833564164427,-0.465434950339186,0.0917913244545002,-1.46609459277165,-0.887437235297142,0.119788421907404,0.424371351387813,-0.371306879108356,-3.34160167666477,2.97357386817899
GTEX-1HFI6-0926-SM-9WPPV,0.750899624412988,-0.739319183863673,-0.494201757524511,0.514731906303627,-1.32562037791307,-0.0514260597052335,-0.568951237029786,-0.773677854839474,-0.160859966759282,-4.13464823570346,3.22444055053908
GTEX-1HSKV-1126-SM-ADEIA,-0.698402443818689,-0.298871936391401,0.276830201453042,1.24398227078902,0.439800996643033,-0.537960091369286,0.21480813113691,-0.43933547564301,-0.683638298808808,-3.75554635662899,2.79077519060148
GTEX-1HSMO-0926-SM-A96S7,0.0856315471418676,-0.442713428132931,0.0109198581767367,-1.69837965781605,-2.38520075499701,-0.596744401785835,-1.05319509395665,-1.1255894402395,-0.297392703403531,-2.91647063205219,3.10187489291751
GTEX-1HSMP-1326-SM-A96TR,-0.269913184875946,0.406020266923848,-0.539955255694844,-0.140222972866035,2.78696591061447,-0.724277942185084,-0.245939612196092,-1.68035065803105,0.0816446165810167,-3.88654762365789,2.81386412338274
GTEX-1HSMQ-0726-SM-B2LXY,-0.637125731821036,0.757594002111286,-0.901181958771442,-0.378978869784518,1.02854828874606,0.232917591933146,0.428792356081941,-0.227924545457734,0.588494393220127,-2.78990222860054,2.89595002374825
GTEX-1HT8W-1426-SM-CE6S2,0.270915495186303,-0.616746332364343,0.618834445257064,0.311976579110428,0.419501514633126,-0.431094709713064,-1.51512349111134,-1.4487219128735,1.42169134867958,-1.59267988077728,2.93547377428273
GTEX-1I19N-0526-SM-A9G27,-0.584876348546405,-0.625277005766844,-0.0494282987502622,0.621291510922689,-0.306941113800725,-0.706872752520158,0.132961452716971,-0.00173762101465108,-0.594809016960228,-2.5897966959237,2.91680867310573
GTEX-1I1CD-0926-SM-CL55I,0.570579257956943,-0.159442448844368,0.123582797302406,-0.32673450735872,1.8915054240191,-0.971326032090427,1.49866579929093,0.795752723626244,-0.163008057379748,6.98636304917936,-6.7736602907394
GTEX-1I1GP-0526-SM-ARL7G,0.161158116992021,-0.919841847838458,0.739197717442848,-0.0488795772372689,-0.835727558990434,-0.956698905171192,0.668496334072474,-0.63552958185241,0.0538178839957242,-2.23049106361591,3.10390561931428
GTEX-1I1GQ-1126-SM-CNNQT,-0.422049861700822,0.287058382168345,0.489738899417418,0.0797071770502339,-0.170615734784458,0.563025289405426,1.82622146499859,-1.12869761738191,0.709852052586345,-3.49544372231903,3.24228996392821
GTEX-1I1GR-0726-SM-B2LWL,-0.552912210245805,-0.613562845916524,0.0234803154883615,-0.613839692260766,-1.11591844999796,0.0766427449941734,-0.255635035386483,0.0171686492161662,1.49076855222912,-3.77048241654903,2.97687609757265
GTEX-1I1GS-1426-SM-COH3W,-0.375862529190755,-0.602540299898646,0.271454615286938,-0.692907276297993,-0.192105767296464,-0.803627375220472,-2.09329956350494,0.371797477848644,-0.679028404443384,-3.28849563376076,2.97276002272239
GTEX-1I1GU-0526-SM-B2LX2,-0.996345773889931,0.590243963514301,-0.247774481679783,0.311569929861063,-1.87965890643539,-0.0149259072986186,-0.14328918328373,-0.154885241555511,-0.232389838555075,-3.89355209062666,2.59005519367153
GTEX-1I1GV-0926-SM-B2LXM,1.0308869170039,-0.897987334502536,0.0392272899633815,-0.828687356296959,-1.07684485382981,0.0706228929902662,-0.264652345121338,-0.0870426154442367,0.549761655859162,-2.62291230529722,2.85834808619727
GTEX-1I4MK-0326-SM-B2LWP,-0.922185377543029,0.884380625089966,-0.599927762832428,0.339096619782813,0.914549759717805,0.0221985199333955,-0.519042704731545,-0.529468006400829,0.585062797001673,7.11824143176402,-6.6548958854075
GTEX-1I6K6-0926-SM-AHZ2N,-0.5115687255441,0.47222378138022,-0.651780882212789,-0.327785827851139,-0.237763657060389,0.739069870012026,0.428479335661892,-1.1978397414965,-1.04146307325065,-4.47885971073649,2.72232526621774
GTEX-1I6K7-1226-SM-B2LVS,-0.198151149024538,0.81367314503965,-0.552137923478983,-0.480225924861407,1.08190448285827,0.156822448974607,-0.339099951974534,-0.269396093278908,1.04318119353993,-2.98416870411518,2.9194687150388
GTEX-1ICLY-0926-SM-CM2RJ,-1.19346454610579,-1.40034879546013,-0.17544130145112,-0.700402881976574,-2.35798160926783,-0.142475118279521,-2.51276773459346,2.95684126949887,-1.29199658055607,-3.37370394410822,3.33002932512879
GTEX-1ICLZ-0926-SM-CKZPQ,-0.574724599620792,-1.20927649698594,-0.167623276245028,-0.303985203588006,-2.4546417447408,-0.100609366444211,-0.330501686049415,0.211453276190858,-0.905118905211929,-4.34915394793751,2.99569362012158
GTEX-1IDJH-0726-SM-ARU7U,0.255269270844162,-0.567868801686452,0.309504653490188,1.32120432414406,-1.84736226923863,-0.774656795762804,-0.260570826143419,-1.87668873148088,0.0365203635198603,-3.78885663617428,2.71196259014879
GTEX-1IDJI-0626-SM-C1YQD,-0.443367096814251,0.0247608112100396,0.110236456552711,-0.864722943170681,2.58618064388043,-0.410659355129815,-0.911145374819881,-1.69573902922197,-0.55230897773428,6.98204516855894,-7.28550021920639
GTEX-1IDJU-0226-SM-CKZOF,1.3068196996824,0.446544419978412,-0.75339813479517,0.342601317883013,-0.552682375188982,0.25749238498164,-0.748429709850617,-0.0487879797492495,-1.02223144568322,6.81212961316171,-6.68990144502543
GTEX-1IKJJ-0926-SM-A9G2L,0.555447537930754,-0.759962922061446,0.457507253410847,0.748319779406285,-1.86227566049543,-0.671191116516756,-0.837350056106803,0.322554910095767,-0.587441441656289,-2.80979085617759,3.01344232269584
GTEX-1IKK5-1926-SM-A9G2V,-1.00663326736555,0.461207256935367,0.619854296873173,0.790197857378258,0.209691284122562,-0.774785182941858,0.372471480592053,-0.0177926693431261,0.402268583735441,-2.59203768224429,2.98516678608949
GTEX-1IL2U-0926-SM-CKZOB,0.494574649663218,-0.418598758257131,0.456999665675213,0.151991153735467,1.11706644833351,0.132094115520277,0.636547460413159,0.273040089338082,0.44785907612902,-3.52513038317755,2.8588147525989
GTEX-1IL2V-0726-SM-ARZMB,0.753809790931353,-0.879572595523485,0.430757962390319,0.00478514601249565,0.497747332179372,-0.941283115781291,-1.39505022924146,-0.729576499539479,0.561146045472115,-3.94699711875755,2.75652850513339
GTEX-1IOXB-1126-SM-CNNQ5,0.935463683935176,-0.844542996934458,0.0658926588071571,-0.667399165230857,-0.17160715003507,0.938470647420327,0.340118976349388,-0.961494987378544,0.0177701347131399,-2.92045424717559,3.13938435043938
GTEX-1IY9M-1126-SM-A9SLV,-0.0170749995641574,-0.713401840356276,0.24841507004269,-0.402678882649941,-1.22234521729504,-0.158191445573655,-1.13552625765841,-0.0757049235494605,-0.80599718606599,-3.62314857446841,2.86829446303316
GTEX-1J1OQ-0926-SM-CJI34,0.500014464422151,-0.752164663417441,0.0295142539140159,-0.74114357239415,1.5925860250508,-0.751288105563911,-0.684108408208034,-0.586638569438888,-0.16461990787613,6.94154624236353,-7.04602052886927
GTEX-1J1R8-0226-SM-AHZ3C,-0.87466223985934,0.823933537819304,-0.527668660599366,-0.424977338542057,1.06069801452636,0.727715633894476,-0.135695473156235,-1.23451981751242,0.643042034379824,-3.32048226386742,3.05584396001832
GTEX-1J8EW-1026-SM-A96T7,1.78250091192095,0.115713233431555,0.393394225690526,-0.0593168817292963,1.22155264575302,-0.368190280534457,1.41767090223803,-1.01328534287064,-0.425417283864136,4.30943738164519,-6.60191118528219
GTEX-1J8JJ-1126-SM-CL55P,-0.00588089207760943,-0.727321095470977,1.08596389727135,-0.34216243865206,-1.52688597651246,-0.667367768360277,-1.90401781415233,0.784886536722556,0.822874807880958,6.05340642024947,-6.06520209723668
GTEX-1J8QM-0526-SM-AHZ3Y,0.794704069815705,0.696269304320795,-0.540731219636395,0.408052175347624,1.80923373387966,0.79434352666413,0.152177875115849,-0.436091881674418,-0.913194738673236,6.9498412086474,-6.50104032734256
GTEX-1JJE9-0926-SM-CNNP9,-0.721048164697563,-0.273624694137879,0.042065771231738,-1.29141170682016,0.0617671300968334,0.857957837069017,-1.27190923419522,-0.985799678445493,-0.388626968179427,-2.99092557564135,2.47239019703829
GTEX-1JJEA-1126-SM-CKZOC,0.783898632220651,-0.765437342650679,0.34059709499945,0.253288071735443,-1.18079862719358,0.101880845269521,-0.833880828881058,0.355221406675678,0.504163898036635,-3.74761926024812,3.02098644482343
GTEX-1JK1U-1126-SM-CY8HK,0.47128285252946,0.57523269733756,-0.781136676106633,-0.285405434045075,-0.939028974804139,-0.816256932531945,0.0979298239044214,-0.576806458806859,0.214308963311457,-3.73672623581925,2.72370173967474
GTEX-1JKYN-2126-SM-ARU8W,-0.913995108423767,0.762045154288285,-0.0399364543364906,0.285252762169155,1.70414535032442,-0.810431014808972,-0.0522370565187113,-1.6627515702209,-0.804801553414957,-3.95332245675703,2.70495600136423
GTEX-1JMLX-0926-SM-CNNPQ,-0.642096357384213,0.40586867251322,-0.0715569501241373,-0.0803313525114843,1.07870397247655,0.760360516192917,-1.58241444030435,-0.823826302967038,0.787665285281103,-3.2798093670075,2.88039832519327
GTEX-1JMOU-0526-SM-CNNPE,-0.0997020224387995,-0.922529180846887,0.269773328210333,-0.869918596705107,-1.42915603995098,0.851132849967714,-0.812296116275948,-0.78959869603947,-0.547524487989669,6.6375045184103,-6.44946979137987
GTEX-1JMPZ-1126-SM-ARU8X,0.689413559872367,-0.30858432929086,-0.075711643130612,-0.748601760495537,0.426583692262644,0.127104624487503,-0.105301539683199,-0.999673685409828,0.0887073737217283,-2.71371832072403,2.63220577063906
GTEX-1JMQI-1126-SM-ARZN2,0.522430243058124,-0.81821145895367,-0.0120162711030315,-0.102710128985425,-0.598218196957757,-0.841598691503472,-0.647099790753337,-0.570758076647895,-0.113742764274864,-4.76222889898768,2.92001952934649
GTEX-1JMQJ-2126-SM-CNPPA,0.603212347497679,-0.640041151619295,0.571223242261145,1.35291193697028,1.2152673652983,-0.460115898197826,-0.22689651477155,1.48729890714641,-0.354370844138582,0.109018073872874,3.02299043197775
GTEX-1JMQL-1126-SM-CKZOP,-0.376434361225528,-0.707532497142697,0.394406858723736,-1.38958472898693,-1.46961343952356,-0.0842040799400724,-1.07164996309978,0.269628306063357,0.837398851814624,4.89093086415699,-6.74741842673095
GTEX-1JN6P-0726-SM-ARZN7,0.199516605234388,-0.848688413715502,0.143585684250813,0.430249018897053,-1.8858798949405,1.5578835018422,-1.00240996977571,0.325622049812434,0.234030394598054,-3.21815280122985,2.90615768022224
GTEX-1JN76-0826-SM-C1YRK,-0.356796831298803,0.803360839200235,-0.614652038353207,-0.414761895579651,2.09976617605783,0.11108705482748,-0.482972340711778,-1.71400632903317,0.206443133522156,6.89687963014624,-6.37753453301132
GTEX-1K2DU-0526-SM-D4P2Y,-0.89593950768559,0.110065185562702,-0.132408575480441,-0.610397424923896,2.57052981150011,-0.647202260783425,-0.502134342626472,-0.882823425492696,0.530740559593032,-2.74601998429617,3.0217876863706
GTEX-1K9T9-0926-SM-D3L9C,-0.986053678472705,0.153585621003015,0.15262249147623,-0.171791820932182,-0.462289014332221,-0.0548831919702457,0.774652402112553,0.44976929234244,-0.768683365065083,7.17173998648836,-5.7449076858208
GTEX-1KAFJ-0326-SM-DHXJG,-0.490539784101073,-0.428386498425702,-0.128551810048985,-0.0561272690372499,0.602477516376482,0.9070474720096,-0.120148559615237,-1.34649850166738,1.09013805112799,-3.01285502741322,2.63012761568248
GTEX-1KANB-1026-SM-D3L9F,0.575136609946173,-0.260889875096719,0.478413193527414,0.125847377619476,-0.708692255865302,-0.527477710107056,-0.52103380438035,0.498679513874479,0.786241977361855,-3.05619292549641,3.3018950942609
GTEX-1KD4Q-0926-SM-CXZKI,-0.326670879304881,-0.903818849785528,0.596052787806816,0.0366726901793699,-0.870548566739234,0.535998683699493,-1.13895771825132,-0.701737561807942,-0.0220181196839547,-4.21711167531377,3.13604016060367
GTEX-1KD5A-1126-SM-CXZK6,-0.644003339938178,-0.370391248665445,-0.176184953325565,0.142508089207916,-0.562720934148129,0.109049400800969,-0.948444512245091,-0.889470552403824,1.5941297861338,-4.58034959782674,3.07302970874352
GTEX-1KWVE-0426-SM-DHXJX,1.03742643720208,-0.387846914536931,0.886796935147945,0.280160061147733,0.00707175999473986,0.634812679569922,0.507829598842018,-0.823419241418707,1.73895145396565,-5.59876207023721,2.71588852097543
GTEX-1KXAM-0426-SM-DHXKG,-0.969672593108644,0.764879506631142,-0.349931001471678,-0.487351049183135,4.31924779251557,0.37537203066069,-0.258475375247953,-1.49207823109014,-0.216307923748712,-4.23704021097911,2.56660317792567
GTEX-1L5NE-0726-SM-CXZKQ,-0.949083375193234,0.518016283748144,-0.641163730758825,-0.277863267633202,0.219766116165929,0.0234288422339102,-0.237402179977517,-1.06383780014427,0.351015466392362,-4.33080533931795,2.91987173699489
GTEX-1LB8K-0826-SM-D4P41,0.710701855182647,-0.8224157706043,0.594838506447571,0.438050677207721,-0.642088894001874,-0.683989657326621,-1.02156497025354,-0.597244068944953,-0.194558822272106,-2.59352704103047,3.16841094734847
GTEX-1LC47-1126-SM-D4P43,-0.0713620044866206,-0.68489058927796,0.218298269554044,-0.761469835960788,-1.69943435263437,-0.493910296651099,-1.06152837892923,-0.347915048528469,-0.343070273438863,-3.12797262487476,2.84301414950737
GTEX-1LG7Y-0826-SM-E9TJX,0.708131692077798,-0.387566202291498,0.259148444519512,0.0472226603954945,3.40611693319036,-0.456351320213397,-0.569817341202226,-0.107178293650993,0.744979416039331,-2.79083322187658,2.72872808542359
GTEX-1LGRB-0226-SM-CNPQK,-0.867474752109363,0.387126111268929,-0.477808173944961,0.366181999325609,-0.186828575740372,-0.584724111422934,0.69064463995737,1.23017703982551,-0.602078307676469,5.72291288250442,-5.49588877294954
GTEX-1LSVX-0626-SM-E9U59,-0.517079010469997,-0.597423960141721,-0.202861947665505,0.512690150857783,-0.878482603035668,0.244848568823717,-1.94120966174189,-0.930519233427858,-0.384004628914394,-3.06301109290475,2.5427088976994
GTEX-1LVAN-1126-SM-CNNRE,-0.552805414814905,0.331182986810972,-0.19709378599052,-0.222022501626513,1.95186856002007,1.72789926873521,-0.510948492297824,-1.05720961873238,0.382740172316025,6.78865679733737,-6.14795020803131
GTEX-1LVAO-1226-SM-DIPGB,-0.816031670307486,-0.491287373103248,0.206251252045488,-0.790875425066347,-0.087504589667228,-0.882246636093439,-0.698299837116192,-0.0356109046461497,-0.558477428263112,-3.37739949086946,3.04318035334752
GTEX-1M4P7-0826-SM-E9TJR,-0.153040060108828,-0.901000727946943,0.379482712502193,0.30273573820513,-1.13218931966494,-0.60098204258898,-2.35677667120982,0.3167734125513,-0.446142017684921,-3.24585801791615,2.92097274477621
GTEX-1MA7X-0626-SM-E9TJI,-0.457883770731071,-1.3206054740356,-0.198112676072656,-0.579564176522326,-1.04217264616782,-0.503723092259857,-2.57334116177152,0.017211007654631,-0.31941640986149,-2.8861285766979,2.78475149737718
